ag_firstname,ag_lastname,ag_fullname,ag_id,release_date,title,summary,source_url,file_name,year,ag_ident,doc_type,unique_id
Greg,Abbott,Greg Abbott,921,3/10/13,ORD-678,,https://www2.texasattorneygeneral.gov/opinions/openrecords/50abbott/ord/2003/pdf/ord20030678.pdf,ord20030678.pdf,2003,50abbott,ORD,1
Greg,Abbott,Greg Abbott,921,5/16/03,ORD-679,,https://www2.texasattorneygeneral.gov/opinions/openrecords/50abbott/ord/2003/pdf/ord20030679.pdf,ord20030679.pdf,2003,50abbott,ORD,2
Greg,Abbott,Greg Abbott,921,11/25/03,ORD-680,,https://www2.texasattorneygeneral.gov/opinions/openrecords/50abbott/ord/2003/pdf/ord20030680.pdf,ord20030680.pdf,2003,50abbott,ORD,3
Greg,Abbott,Greg Abbott,921,2/13/04,ORD-681,,https://www2.texasattorneygeneral.gov/opinions/openrecords/50abbott/ord/2004/pdf/ord20040681.pdf,ord20040681.pdf,2004,50abbott,ORD,4
Greg,Abbott,Greg Abbott,921,6/13/05,ORD-682,,https://www2.texasattorneygeneral.gov/opinions/openrecords/50abbott/ord/2005/pdf/ord20050682.pdf,ord20050682.pdf,2005,50abbott,ORD,5
Greg,Abbott,Greg Abbott,921,11/24/09,ORD-683,,https://www2.texasattorneygeneral.gov/opinions/openrecords/50abbott/ord/2009/pdf/ord20090683.pdf,ord20090683.pdf,2009,50abbott,ORD,6
Greg,Abbott,Greg Abbott,921,12/14/09,ORD-684,,https://www2.texasattorneygeneral.gov/opinions/openrecords/50abbott/ord/2009/pdf/ord20090684.pdf,ord20090684.pdf,2009,50abbott,ORD,7
Greg,Abbott,Greg Abbott,921,11/3/10,ORD-685,,https://www2.texasattorneygeneral.gov/opinions/openrecords/50abbott/ord/2010/pdf/ord20100685.pdf,ord20100685.pdf,2010,50abbott,ORD,8
Greg,Abbott,Greg Abbott,921,11/15/10,ORD-686,,https://www2.texasattorneygeneral.gov/opinions/openrecords/50abbott/ord/2010/pdf/ord20100686.pdf,ord20100686.pdf,2010,50abbott,ORD,9
Greg,Abbott,Greg Abbott,921,3/4/11,ORD-687,,https://www2.texasattorneygeneral.gov/opinions/openrecords/50abbott/ord/2011/pdf/ord20110687.pdf,ord20110687.pdf,2011,50abbott,ORD,10
Greg,Abbott,Greg Abbott,921,6/9/14,ORD-688,,https://www2.texasattorneygeneral.gov/opinions/openrecords/50abbott/ord/2014/pdf/ord20140688.pdf,ord20140688.pdf,2014,50abbott,ORD,11
John,Cornyn,John Cornyn,931,1/1/99,ORD-659,,https://www2.texasattorneygeneral.gov/opinions/openrecords/49cornyn/ord/1999/pdf/ord19990659.pdf,ord19990659.pdf,1999,49cornyn,ORD,12
John,Cornyn,John Cornyn,931,1/1/99,ORD-660,,https://www2.texasattorneygeneral.gov/opinions/openrecords/49cornyn/ord/1999/pdf/ord19990660.pdf,ord19990660.pdf,1999,49cornyn,ORD,13
John,Cornyn,John Cornyn,931,1/1/99,ORD-661,,https://www2.texasattorneygeneral.gov/opinions/openrecords/49cornyn/ord/1999/pdf/ord19990661.pdf,ord19990661.pdf,1999,49cornyn,ORD,14
John,Cornyn,John Cornyn,931,1/1/99,ORD-662,,https://www2.texasattorneygeneral.gov/opinions/openrecords/49cornyn/ord/1999/pdf/ord19990662.pdf,ord19990662.pdf,1999,49cornyn,ORD,15
John,Cornyn,John Cornyn,931,1/1/99,ORD-663,,https://www2.texasattorneygeneral.gov/opinions/openrecords/49cornyn/ord/1999/pdf/ord19990663.pdf,ord19990663.pdf,1999,49cornyn,ORD,16
John,Cornyn,John Cornyn,931,1/1/00,ORD-664,,https://www2.texasattorneygeneral.gov/opinions/openrecords/49cornyn/ord/2000/pdf/ord20000664.pdf,ord20000664.pdf,2000,49cornyn,ORD,17
John,Cornyn,John Cornyn,931,1/1/00,ORD-665,,https://www2.texasattorneygeneral.gov/opinions/openrecords/49cornyn/ord/2000/pdf/ord20000665.pdf,ord20000665.pdf,2000,49cornyn,ORD,18
John,Cornyn,John Cornyn,931,1/1/00,ORD-666,,https://www2.texasattorneygeneral.gov/opinions/openrecords/49cornyn/ord/2000/pdf/ord20000666.pdf,ord20000666.pdf,2000,49cornyn,ORD,19
John,Cornyn,John Cornyn,931,1/1/00,ORD-667,,https://www2.texasattorneygeneral.gov/opinions/openrecords/49cornyn/ord/2000/pdf/ord20000667.pdf,ord20000667.pdf,2000,49cornyn,ORD,20
John,Cornyn,John Cornyn,931,1/1/00,ORD-668,,https://www2.texasattorneygeneral.gov/opinions/openrecords/49cornyn/ord/2000/pdf/ord20000668.pdf,ord20000668.pdf,2000,49cornyn,ORD,21
John,Cornyn,John Cornyn,931,1/1/00,ORD-669,,https://www2.texasattorneygeneral.gov/opinions/openrecords/49cornyn/ord/2000/pdf/ord20000669.pdf,ord20000669.pdf,2000,49cornyn,ORD,22
John,Cornyn,John Cornyn,931,1/1/01,ORD-670,,https://www2.texasattorneygeneral.gov/opinions/openrecords/49cornyn/ord/2001/pdf/ord20010670.pdf,ord20010670.pdf,2001,49cornyn,ORD,23
John,Cornyn,John Cornyn,931,1/1/01,ORD-671,,https://www2.texasattorneygeneral.gov/opinions/openrecords/49cornyn/ord/2001/pdf/ord20010671.pdf,ord20010671.pdf,2001,49cornyn,ORD,24
John,Cornyn,John Cornyn,931,1/1/01,ORD-672,,https://www2.texasattorneygeneral.gov/opinions/openrecords/49cornyn/ord/2001/pdf/ord20010672.pdf,ord20010672.pdf,2001,49cornyn,ORD,25
John,Cornyn,John Cornyn,931,1/1/01,ORD-673,,https://www2.texasattorneygeneral.gov/opinions/openrecords/49cornyn/ord/2001/pdf/ord20010673.pdf,ord20010673.pdf,2001,49cornyn,ORD,26
John,Cornyn,John Cornyn,931,1/1/01,ORD-674,,https://www2.texasattorneygeneral.gov/opinions/openrecords/49cornyn/ord/2001/pdf/ord20010674.pdf,ord20010674.pdf,2001,49cornyn,ORD,27
John,Cornyn,John Cornyn,931,1/1/01,ORD-675,,https://www2.texasattorneygeneral.gov/opinions/openrecords/49cornyn/ord/2001/pdf/ord20010675.pdf,ord20010675.pdf,2001,49cornyn,ORD,28
John,Cornyn,John Cornyn,931,1/1/02,ORD-676,,https://www2.texasattorneygeneral.gov/opinions/openrecords/49cornyn/ord/2002/pdf/ord20020676.pdf,ord20020676.pdf,2002,49cornyn,ORD,29
John,Cornyn,John Cornyn,931,1/1/02,ORD-677,,https://www2.texasattorneygeneral.gov/opinions/openrecords/49cornyn/ord/2002/pdf/ord20020677.pdf,ord20020677.pdf,2002,49cornyn,ORD,30
Dan,Morales,Dan Morales,961,1/1/91,ORD-584,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1991/pdf/ord19910584.pdf,ord19910584.pdf,1991,48morales,ORD,31
Dan,Morales,Dan Morales,961,1/1/91,ORD-585,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1991/pdf/ord19910585.pdf,ord19910585.pdf,1991,48morales,ORD,32
Dan,Morales,Dan Morales,961,1/1/91,ORD-586,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1991/pdf/ord19910586.pdf,ord19910586.pdf,1991,48morales,ORD,33
Dan,Morales,Dan Morales,961,1/1/91,ORD-587,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1991/pdf/ord19910587.pdf,ord19910587.pdf,1991,48morales,ORD,34
Dan,Morales,Dan Morales,961,1/1/91,ORD-588,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1991/pdf/ord19910588.pdf,ord19910588.pdf,1991,48morales,ORD,35
Dan,Morales,Dan Morales,961,1/1/91,ORD-589,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1991/pdf/ord19910589.pdf,ord19910589.pdf,1991,48morales,ORD,36
Dan,Morales,Dan Morales,961,1/1/91,ORD-590,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1991/pdf/ord19910590.pdf,ord19910590.pdf,1991,48morales,ORD,37
Dan,Morales,Dan Morales,961,1/1/91,ORD-591,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1991/pdf/ord19910591.pdf,ord19910591.pdf,1991,48morales,ORD,38
Dan,Morales,Dan Morales,961,1/1/91,ORD-592,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1991/pdf/ord19910592.pdf,ord19910592.pdf,1991,48morales,ORD,39
Dan,Morales,Dan Morales,961,1/1/91,ORD-593,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1991/pdf/ord19910593.pdf,ord19910593.pdf,1991,48morales,ORD,40
Dan,Morales,Dan Morales,961,1/1/91,ORD-594,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1991/pdf/ord19910594.pdf,ord19910594.pdf,1991,48morales,ORD,41
Dan,Morales,Dan Morales,961,1/1/91,ORD-595,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1991/pdf/ord19910595.pdf,ord19910595.pdf,1991,48morales,ORD,42
Dan,Morales,Dan Morales,961,1/1/91,ORD-596,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1991/pdf/ord19910596.pdf,ord19910596.pdf,1991,48morales,ORD,43
Dan,Morales,Dan Morales,961,1/1/91,ORD-597,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1991/pdf/ord19910597.pdf,ord19910597.pdf,1991,48morales,ORD,44
Dan,Morales,Dan Morales,961,1/1/91,ORD-598,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1991/pdf/ord19910598.pdf,ord19910598.pdf,1991,48morales,ORD,45
Dan,Morales,Dan Morales,961,1/1/92,ORD-599,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1992/pdf/ord19920599.pdf,ord19920599.pdf,1992,48morales,ORD,46
Dan,Morales,Dan Morales,961,1/1/92,ORD-600,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1992/pdf/ord19920600.pdf,ord19920600.pdf,1992,48morales,ORD,47
Dan,Morales,Dan Morales,961,1/1/92,ORD-601,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1992/pdf/ord19920601.pdf,ord19920601.pdf,1992,48morales,ORD,48
Dan,Morales,Dan Morales,961,1/1/92,ORD-602,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1992/pdf/ord19920602.pdf,ord19920602.pdf,1992,48morales,ORD,49
Dan,Morales,Dan Morales,961,1/1/92,ORD-603,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1992/pdf/ord19920603.pdf,ord19920603.pdf,1992,48morales,ORD,50
Dan,Morales,Dan Morales,961,1/1/92,ORD-604,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1992/pdf/ord19920604.pdf,ord19920604.pdf,1992,48morales,ORD,51
Dan,Morales,Dan Morales,961,1/1/92,ORD-605,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1992/pdf/ord19920605.pdf,ord19920605.pdf,1992,48morales,ORD,52
Dan,Morales,Dan Morales,961,1/1/92,ORD-606,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1992/pdf/ord19920606.pdf,ord19920606.pdf,1992,48morales,ORD,53
Dan,Morales,Dan Morales,961,1/1/92,ORD-607,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1992/pdf/ord19920607.pdf,ord19920607.pdf,1992,48morales,ORD,54
Dan,Morales,Dan Morales,961,1/1/92,ORD-608,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1992/pdf/ord19920608.pdf,ord19920608.pdf,1992,48morales,ORD,55
Dan,Morales,Dan Morales,961,1/1/92,ORD-609,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1992/pdf/ord19920609.pdf,ord19920609.pdf,1992,48morales,ORD,56
Dan,Morales,Dan Morales,961,1/1/92,ORD-610,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1992/pdf/ord19920610.pdf,ord19920610.pdf,1992,48morales,ORD,57
Dan,Morales,Dan Morales,961,1/1/92,ORD-611,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1992/pdf/ord19920611.pdf,ord19920611.pdf,1992,48morales,ORD,58
Dan,Morales,Dan Morales,961,1/1/92,ORD-612,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1992/pdf/ord19920612.pdf,ord19920612.pdf,1992,48morales,ORD,59
Dan,Morales,Dan Morales,961,1/1/93,ORD-613,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1993/pdf/ord19930613.pdf,ord19930613.pdf,1993,48morales,ORD,60
Dan,Morales,Dan Morales,961,1/1/93,ORD-614,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1993/pdf/ord19930614.pdf,ord19930614.pdf,1993,48morales,ORD,61
Dan,Morales,Dan Morales,961,1/1/93,ORD-615,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1993/pdf/ord19930615.pdf,ord19930615.pdf,1993,48morales,ORD,62
Dan,Morales,Dan Morales,961,1/1/93,ORD-616,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1993/pdf/ord19930616.pdf,ord19930616.pdf,1993,48morales,ORD,63
Dan,Morales,Dan Morales,961,1/1/93,ORD-617,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1993/pdf/ord19930617.pdf,ord19930617.pdf,1993,48morales,ORD,64
Dan,Morales,Dan Morales,961,1/1/93,ORD-618,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1993/pdf/ord19930618.pdf,ord19930618.pdf,1993,48morales,ORD,65
Dan,Morales,Dan Morales,961,1/1/93,ORD-619,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1993/pdf/ord19930619.pdf,ord19930619.pdf,1993,48morales,ORD,66
Dan,Morales,Dan Morales,961,1/1/93,ORD-620,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1993/pdf/ord19930620.pdf,ord19930620.pdf,1993,48morales,ORD,67
Dan,Morales,Dan Morales,961,1/1/93,ORD-621,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1993/pdf/ord19930621.pdf,ord19930621.pdf,1993,48morales,ORD,68
Dan,Morales,Dan Morales,961,1/1/94,ORD-622,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1994/pdf/ord19940622.pdf,ord19940622.pdf,1994,48morales,ORD,69
Dan,Morales,Dan Morales,961,1/1/94,ORD-623,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1994/pdf/ord19940623.pdf,ord19940623.pdf,1994,48morales,ORD,70
Dan,Morales,Dan Morales,961,1/1/94,ORD-624,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1994/pdf/ord19940624.pdf,ord19940624.pdf,1994,48morales,ORD,71
Dan,Morales,Dan Morales,961,1/1/94,ORD-625,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1994/pdf/ord19940625.pdf,ord19940625.pdf,1994,48morales,ORD,72
Dan,Morales,Dan Morales,961,1/1/94,ORD-626,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1994/pdf/ord19940626.pdf,ord19940626.pdf,1994,48morales,ORD,73
Dan,Morales,Dan Morales,961,1/1/94,ORD-627,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1994/pdf/ord19940627.pdf,ord19940627.pdf,1994,48morales,ORD,74
Dan,Morales,Dan Morales,961,1/1/94,ORD-628,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1994/pdf/ord19940628.pdf,ord19940628.pdf,1994,48morales,ORD,75
Dan,Morales,Dan Morales,961,1/1/94,ORD-629,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1994/pdf/ord19940629.pdf,ord19940629.pdf,1994,48morales,ORD,76
Dan,Morales,Dan Morales,961,1/1/94,ORD-630,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1994/pdf/ord19940630.pdf,ord19940630.pdf,1994,48morales,ORD,77
Dan,Morales,Dan Morales,961,1/1/95,ORD-631,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1995/pdf/ord19950631.pdf,ord19950631.pdf,1995,48morales,ORD,78
Dan,Morales,Dan Morales,961,1/1/95,ORD-632,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1995/pdf/ord19950632.pdf,ord19950632.pdf,1995,48morales,ORD,79
Dan,Morales,Dan Morales,961,1/1/95,ORD-633,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1995/pdf/ord19950633.pdf,ord19950633.pdf,1995,48morales,ORD,80
Dan,Morales,Dan Morales,961,1/1/95,ORD-634,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1995/pdf/ord19950634.pdf,ord19950634.pdf,1995,48morales,ORD,81
Dan,Morales,Dan Morales,961,1/1/95,ORD-635,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1995/pdf/ord19950635.pdf,ord19950635.pdf,1995,48morales,ORD,82
Dan,Morales,Dan Morales,961,1/1/95,ORD-636,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1995/pdf/ord19950636.pdf,ord19950636.pdf,1995,48morales,ORD,83
Dan,Morales,Dan Morales,961,1/1/96,ORD-637,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1996/pdf/ord19960637.pdf,ord19960637.pdf,1996,48morales,ORD,84
Dan,Morales,Dan Morales,961,1/1/96,ORD-638,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1996/pdf/ord19960638.pdf,ord19960638.pdf,1996,48morales,ORD,85
Dan,Morales,Dan Morales,961,1/1/96,ORD-639,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1996/pdf/ord19960639.pdf,ord19960639.pdf,1996,48morales,ORD,86
Dan,Morales,Dan Morales,961,1/1/96,ORD-640,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1996/pdf/ord19960640.pdf,ord19960640.pdf,1996,48morales,ORD,87
Dan,Morales,Dan Morales,961,1/1/96,ORD-641,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1996/pdf/ord19960641.pdf,ord19960641.pdf,1996,48morales,ORD,88
Dan,Morales,Dan Morales,961,1/1/96,ORD-642,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1996/pdf/ord19960642.pdf,ord19960642.pdf,1996,48morales,ORD,89
Dan,Morales,Dan Morales,961,1/1/96,ORD-643,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1996/pdf/ord19960643.pdf,ord19960643.pdf,1996,48morales,ORD,90
Dan,Morales,Dan Morales,961,1/1/96,ORD-644,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1996/pdf/ord19960644.pdf,ord19960644.pdf,1996,48morales,ORD,91
Dan,Morales,Dan Morales,961,1/1/96,ORD-645,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1996/pdf/ord19960645.pdf,ord19960645.pdf,1996,48morales,ORD,92
Dan,Morales,Dan Morales,961,1/1/96,ORD-646,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1996/pdf/ord19960646.pdf,ord19960646.pdf,1996,48morales,ORD,93
Dan,Morales,Dan Morales,961,1/1/96,ORD-647,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1996/pdf/ord19960647.pdf,ord19960647.pdf,1996,48morales,ORD,94
Dan,Morales,Dan Morales,961,1/1/96,ORD-648,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1996/pdf/ord19960648.pdf,ord19960648.pdf,1996,48morales,ORD,95
Dan,Morales,Dan Morales,961,1/1/96,ORD-649,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1996/pdf/ord19960649.pdf,ord19960649.pdf,1996,48morales,ORD,96
Dan,Morales,Dan Morales,961,1/1/96,ORD-650,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1996/pdf/ord19960650.pdf,ord19960650.pdf,1996,48morales,ORD,97
Dan,Morales,Dan Morales,961,1/1/97,ORD-651,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1997/pdf/ord19970651.pdf,ord19970651.pdf,1997,48morales,ORD,98
Dan,Morales,Dan Morales,961,1/1/97,ORD-652,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1997/pdf/ord19970652.pdf,ord19970652.pdf,1997,48morales,ORD,99
Dan,Morales,Dan Morales,961,1/1/97,ORD-653,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1997/pdf/ord19970653.pdf,ord19970653.pdf,1997,48morales,ORD,100
Dan,Morales,Dan Morales,961,1/1/97,ORD-654,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1997/pdf/ord19970654.pdf,ord19970654.pdf,1997,48morales,ORD,101
Dan,Morales,Dan Morales,961,1/1/97,ORD-655,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1997/pdf/ord19970655.pdf,ord19970655.pdf,1997,48morales,ORD,102
Dan,Morales,Dan Morales,961,1/1/97,ORD-656,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1997/pdf/ord19970656.pdf,ord19970656.pdf,1997,48morales,ORD,103
Dan,Morales,Dan Morales,961,1/1/97,ORD-657,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1997/pdf/ord19970657.pdf,ord19970657.pdf,1997,48morales,ORD,104
Dan,Morales,Dan Morales,961,1/1/98,ORD-658,,https://www2.texasattorneygeneral.gov/opinions/openrecords/48morales/ord/1998/pdf/ord19980658.pdf,ord19980658.pdf,1998,48morales,ORD,105
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-358,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830358.pdf,ord19830358.pdf,1983,47mattox,ORD,106
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-359,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830359.pdf,ord19830359.pdf,1983,47mattox,ORD,107
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-360,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830360.pdf,ord19830360.pdf,1983,47mattox,ORD,108
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-361,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830361.pdf,ord19830361.pdf,1983,47mattox,ORD,109
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-362,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830362.pdf,ord19830362.pdf,1983,47mattox,ORD,110
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-363,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830363.pdf,ord19830363.pdf,1983,47mattox,ORD,111
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-364,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830364.pdf,ord19830364.pdf,1983,47mattox,ORD,112
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-365,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830365.pdf,ord19830365.pdf,1983,47mattox,ORD,113
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-366,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830366.pdf,ord19830366.pdf,1983,47mattox,ORD,114
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-367,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830367.pdf,ord19830367.pdf,1983,47mattox,ORD,115
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-368,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830368.pdf,ord19830368.pdf,1983,47mattox,ORD,116
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-369,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830369.pdf,ord19830369.pdf,1983,47mattox,ORD,117
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-370,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830370.pdf,ord19830370.pdf,1983,47mattox,ORD,118
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-371,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830371.pdf,ord19830371.pdf,1983,47mattox,ORD,119
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-372,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830372.pdf,ord19830372.pdf,1983,47mattox,ORD,120
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-373,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830373.pdf,ord19830373.pdf,1983,47mattox,ORD,121
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-374,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830374.pdf,ord19830374.pdf,1983,47mattox,ORD,122
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-375,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830375.pdf,ord19830375.pdf,1983,47mattox,ORD,123
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-376,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830376.pdf,ord19830376.pdf,1983,47mattox,ORD,124
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-377,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830377.pdf,ord19830377.pdf,1983,47mattox,ORD,125
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-378,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830378.pdf,ord19830378.pdf,1983,47mattox,ORD,126
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-379,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830379.pdf,ord19830379.pdf,1983,47mattox,ORD,127
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-380,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830380.pdf,ord19830380.pdf,1983,47mattox,ORD,128
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-381,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830381.pdf,ord19830381.pdf,1983,47mattox,ORD,129
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-382,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830382.pdf,ord19830382.pdf,1983,47mattox,ORD,130
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-383,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830383.pdf,ord19830383.pdf,1983,47mattox,ORD,131
